n_distributor_id,dist_name,tagdt,dispatch_dtime,first_cutoff,second_cutoff,cutoff,acno,c_name,amount
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8737,SHREE GANESH MEDICAL STORE (AMLESHWAR),984.34
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8921,VAIBHAV MEDICAL STORE (CHANORABHATA),1595.35
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6510,SANJAY MEDICAL STORE,383.23
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6845,SHREE RAM MEDICAL STORE (BHATAGAON),119.17
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6780,UTSAV MEDICAL STORES,1406.04
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6358,A.J. MEDICOSE STORE,939.93
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,7347,NAYAK MEDICAL STORE DAGANIYA,1068.45
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6309,SAPHAL MEDICAL STORES,704.57
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,7037,OM SAI MEDICAL & GEN STORE,110.09
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:19:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6897,"MANISH MEDICAL & GENERAL STORES,",164.81
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8912,SHREE LAXMI MEDICAL STORE (SONPAIRI),458.56
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6762,"KANHA MEDICAL STORE, SANJAY NAGAR",361.34
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8670,MA A LAXMI MEDICAL & GENERAL STORE,316.05
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8928,SHREE LAXMINARAYAN (SHIVNI),1685.46
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6751,GURUKRIPA MEDICAL STORES,78.64
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6746,SHRI LAXMI MEDICAL (SEJBHAR),3016.62
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6799,BR MEDICAL STORE,902.1
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6812,PATEL MEDICAL  STORE KANDUL,116.4
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8607,"M/S RAJESH MEDICAL STORE,KAILASHPURI",310.68
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6856,MAA BAGDAI MEDICAL STORE & GENERAL STORE,566.73
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6610,ANUGRAH MEDICAL STORE,700.8
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:26:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6513,VIDHI MEDICAL STORE (MATHPURENA),4121.11
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:32:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8745,NISHI MEDICAL STORE (GANOID),781.97
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:42:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,7181,M S DISTRIBUTORS,142.89
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:42:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8717,ATUL MEDICAL STORE,1181.25
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:42:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6901,"SAROJ MEDICAL STORES, SHYAM NGR",643.31
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:42:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8972,JYOTI MEDICAL STORES KRISHNA NAGAR,156.87
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:42:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,7317,SHRI SAI MEDICAL AND GENERAL STORE,260.83
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:42:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6863,SONA MEDICAL STORE,1016.43
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:42:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8578,M/S MAHIRA MEDICAL,1222.34
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:42:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8991,VAIBHAVI MEDICAL,94.17
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:42:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8486,JYOTI MEDICAL STORE (GANDHI CHOWK),123.19
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8392,GAJENDRA MEDICAL & GENERAL STORE,681.43
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,7195,NITYA MEDICAL AND GENERAL STORE,765.03
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6951,BALAJI MEDICAL STORE (DEVENDRA NAGAR),782.71
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6867,SHUBH MEDICOSE & GENERAL STORES,237.77
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6682,RAIPUR MEDICAL STORE,1308.66
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,7021,M/S ANNU MEDICAL STORES,2499.2
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6843,DHANVANTARI MEDICAL & GENERAL STORE,852.72
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8977,M/S LIFE CARE PHARMA,577.77
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8481,GANPATI MEDICAL STORES GOGAON,890.66
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,9029,BHARTI MEDICAL STORE (TENDUA),811.7
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 17:45:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,7312,RAHI MEDICOSE,727.32
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8482,"RITESH MEDICAL STORE,DUBEY COLONY",359.95
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8446,GURUKRIP MEDICAL STORE (AVANTI VIHAR),520.24
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8587,AASHIRWAD MEDICAL (SHANKAR NAGAR),2002.2
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6338,SATYA SAI MEDICAL STORE,3577.82
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,7071,RIO MEDICOSE,960.46
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8523,M/S JAI LAXMI MEDICAL STORE SAKTI,2884.67
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6304,JAI LAXMI MEDICOSE,641.59
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6887,SHREE KRISHNA MEDICOSE TELIBANDHA,998.38
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6414,MANOJ MEDICOSE,3844.22
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6337,SANJEEVNI MEDICAL STORE,1164.15
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6557,MAA PARMESHWARI MEDICAL STORE (SADDU),4824.79
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,8750,SHREYA HEALTHCARE MEDI & SURGICAL,2697.97
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,7083,SHREE SHAKTI MEDICOSE,156.26
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 18:08:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,6476,SONI MEDICAL & GENERAL STORES,1005.29
33794,Ashirwad Distributors - Raipur,2022-07-14,2022-07-14 19:24:00,2022-07-14 12:00:00,2022-07-14 16:30:00,S,9035,DEEPAK MEDICAL (DUBEY COLONY),2407.51
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,7341,SHREEJI PHARMACY & ORGANICS,272.98
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6827,GURUKRIPA MEDICAL STORE (MAHAVIR NAGAR),235.5
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6789,LAXMI MEDICAL AMLIDIH,1288.21
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6829,"LAXMI MEDICAL CHEMIST, MAHAVIR NAGAR",288.69
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8846,LAXMI MEDICOSE MUNGELI,201.27
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8764,AMAN MEDICAL AND OPTICALS,3177.72
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6380,ANIL MEDICAL,920.67
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6859,VINAYAK MEDICAL & GENERAL STORE,299.32
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6793,SHREE BALAJI MEDICAL (RAJENDRA NAGAR),12.03
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6871,RAJDHANI MEDICAL (NEW RAJENDRA NAGAR),658.09
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8799,ANNPURNA PHARMACY MUNGELI,819.66
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,9037,SHARMA MEDICAL & GENERAL STORE (PALARI),1177.48
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:45:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6556,CHATTISGARH PHARMACY,311.7
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8053,RADHE MEDICAL,88.78
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8489,ESHWAR MEDICAL STORE,502.32
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,9023,ANTRIKCHA MEDICAL STORE,277.3
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8849,BALAJI MEDICAL STORE,525.36
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8076,RK PARMACY,914.41
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8645,HEALTH CARE MEDICAL,350.34
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8037,ANAS MEDICAL,622.0
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8885,HARI OM MEDICAL STORE SENDRI,191.22
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8012,MAAN MEDICAL,38.8
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8984,MANISH MEDICAL STORE MASTURI,2610.92
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8054,GANPATI MEDICAL,950.41
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8036,MAHAMAYA PHARMACY,118.1
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8503,GAURAV MEDICAL STORE,98.65
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8425,PRACHI MEDICAL STORE,58.82
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8082,SATGURU MEDICAL,49.47
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,9030,HEALTH MEDICAL STORE,1864.43
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 09:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8232,PRATIBHA PHARMACY,92.28
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,7179,APOLLO PHARMACY,1003.71
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,7354,MAHALAXMI MEDICAL STORE (NAVAGAON),4267.71
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8770,SAI CARE MEDICAL STORE,106.37
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6827,GURUKRIPA MEDICAL STORE (MAHAVIR NAGAR),395.0
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6859,VINAYAK MEDICAL & GENERAL STORE,227.68
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6862,ANAND MEDICAL STORE (UPARWARA),1607.28
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,7172,M/S NEW VINAYAK MEDICAL STORE,1010.78
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8398,SHRI RAM MEDICAL (FUNDHAR),981.88
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6829,"LAXMI MEDICAL CHEMIST, MAHAVIR NAGAR",362.41
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:10:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8646,MAA NIRMALA MEDICAL & GENERAL STO,560.39
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8680,MATOSHREE MEDICAL (TAGORE NAGAR),262.1
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6727,TARAK MEDICAL STORE,259.69
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,7156,APOLLO PHARMACY (SANTOSHI NAGAR),338.0
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6856,MAA BAGDAI MEDICAL STORE & GENERAL STORE,541.9
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6812,PATEL MEDICAL  STORE KANDUL,561.03
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,6746,SHRI LAXMI MEDICAL (SEJBHAR),2092.8
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,7289,ARVIND MEDICAL STORES,145.03
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,7341,SHREEJI PHARMACY & ORGANICS,274.99
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,8915,SOURYA MEDICAL STORE,1341.04
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 11:47:00,2022-07-15 12:00:00,2022-07-15 16:30:00,F,7211,PREETI MEDICAL STORE,288.07
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:03:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6543,DEVI LAXMI MEDICAL STORE,94.67
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:11:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6338,SATYA SAI MEDICAL STORE,214.18
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:11:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7315,M.S MEDICAL,585.65
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:11:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8335,SHREE MEDICAL STORE (PANDRI ),592.6
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:11:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7099,SUYASH MEDICAL STORE,2292.88
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:11:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8597,SHRI SHYAM MEDICAL & GENERAL STORE,647.45
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:17:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,9039,CITY MEDICAL (CHHOTAPARA),4129.26
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:17:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7181,M S DISTRIBUTORS,157.61
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6675,VANSHI MEDICO,365.96
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8399,DISCOUNT MEDICOSE (BHATAGAON),165.99
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8322,VARSHA MEDICAL STORE,469.31
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6586,HEALTH CARE MEDICAL STORE,779.16
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7037,OM SAI MEDICAL & GEN STORE,623.0
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6666,RADHE MEDICAL STORE,1428.77
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7161,LIFELINE MEDICAL (DAGANIYA),1106.51
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6500,LAXMI MEDICAL STORE (CHANGORABHATA),1584.44
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8653,GEETA MEDICAL & GENERAL STORE,539.64
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:22:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8907,LIFE MEDICAL AND GEN STORE,1424.8
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:57:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8991,VAIBHAVI MEDICAL,942.7
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:57:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6468,SHANTI MEDICAL STORE,825.68
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:57:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8626,M/S RAJ MEDICAL STORE (FAFADIH),687.98
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:57:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6867,SHUBH MEDICOSE & GENERAL STORES,373.26
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:57:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6836,SHREE KRISHNA MEDICAL STORE (HIRAPUR),740.18
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:57:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8403,PATEL MEDICAL STORE (KABIR NAGAR ),1572.76
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:58:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8547,TANWANI MEDICAL STORES,602.69
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:58:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8972,JYOTI MEDICAL STORES KRISHNA NAGAR,120.55
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:58:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7262,MAA LAXMI MEDICAL (GUDHIYARI),491.22
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:58:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6893,GURUKRIPA MEDICAL STORE (KATORA TALAB ),189.46
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 12:58:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,8486,JYOTI MEDICAL STORE (GANDHI CHOWK),969.11
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7316,JANTA MEDICAL STORE,320.11
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7294,SHREE VINAYAK MEDICAL STORE (CHANDKHURI),1809.31
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6722,M/S LAXMI HELATH CARE MEDICAL AND SURGICAL,1323.45
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7122,SAI MEDICAL STORE TEKARI,429.95
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6721,GURUKRIPA MEDICAL STORE GODHI,1112.6
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6749,AAYUSH MEDICAL STORE,1462.66
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7157,LAXMI MEDICAL ( FARFOUD),1429.98
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6947,M/S BHAGWAT MEDICAL STORE,387.59
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,6760,SHREE MEDICAL STORE (GODHI),1085.25
33794,Ashirwad Distributors - Raipur,2022-07-15,2022-07-15 13:34:00,2022-07-15 12:00:00,2022-07-15 16:30:00,S,7314,S.KAMAL MEDICAL STORE,2207.42
